transaction_id,account_id,amount,type,category,transaction_date
693,390,21570,debit,atm,2024-02-08
694,342,6320,debit,shopping,2024-05-19
695,946,42972,debit,transfer,2024-05-18
696,614,26415,credit,atm,2024-02-17
697,933,27893,debit,transfer,2024-05-15
698,493,14416,debit,food,2024-11-02
699,192,42194,credit,transfer,2024-04-10
700,499,22605,credit,salary,2024-08-28
701,822,28388,debit,salary,2024-07-26
702,712,9056,credit,salary,2024-07-28
703,233,19209,debit,salary,2024-04-17
704,945,3597,credit,food,2024-12-06
705,227,9964,debit,food,2024-03-08
706,371,31610,debit,food,2024-03-11
707,139,28081,credit,atm,2024-04-07
708,856,22126,debit,shopping,2024-04-18
709,817,8874,debit,salary,2024-06-12
710,149,46907,credit,shopping,2024-12-22
711,115,21117,debit,salary,2024-10-12
712,450,1921,debit,salary,2024-03-30
713,63,45585,credit,salary,2024-03-15
714,104,18121,credit,food,2024-01-29
715,851,10472,credit,atm,2024-01-03
716,871,41248,credit,salary,2024-11-13
717,668,34614,credit,salary,2024-01-11
718,273,28502,credit,salary,2024-03-13
719,6,5897,debit,transfer,2024-08-05
720,147,16383,debit,salary,2024-04-27
721,184,40957,debit,food,2024-07-05
722,998,45005,debit,food,2024-09-12
723,28,7697,debit,shopping,2024-03-12
724,962,30420,credit,food,2024-07-31
725,550,31361,debit,shopping,2024-03-12
726,119,6207,credit,atm,2024-10-24
727,293,25860,debit,transfer,2024-11-06
728,371,35661,debit,food,2024-09-18
729,244,11238,debit,salary,2024-10-03
730,580,35368,credit,atm,2024-09-04
731,726,31708,debit,salary,2024-03-27
732,218,13238,debit,shopping,2024-07-28
733,177,41229,debit,shopping,2024-08-06
734,299,37793,debit,transfer,2024-05-10
735,676,17564,debit,atm,2024-09-06
736,58,21348,debit,shopping,2024-09-24
737,269,37321,credit,salary,2024-03-24
738,308,18732,debit,food,2024-01-19
739,570,47647,debit,food,2024-01-23
740,288,12200,credit,atm,2024-02-20
741,977,48030,credit,atm,2024-09-24
742,105,1425,credit,shopping,2024-04-01
743,228,11469,debit,food,2024-07-03
744,247,10440,credit,transfer,2024-10-16
745,700,13508,debit,transfer,2024-09-06
746,494,19469,debit,transfer,2024-03-20
747,83,18560,debit,transfer,2024-11-14
748,186,26205,debit,shopping,2024-05-11
749,252,31484,debit,salary,2024-08-21
750,355,1561,credit,transfer,2024-11-05
751,750,42462,credit,shopping,2024-01-06
752,872,32940,credit,transfer,2024-10-16
753,696,28710,debit,transfer,2024-03-08
754,796,38898,credit,salary,2024-01-13
755,897,21095,debit,transfer,2024-07-19
756,938,19280,debit,shopping,2024-10-19
757,210,7817,credit,shopping,2024-07-24
758,816,13431,credit,food,2024-08-16
759,808,14036,debit,atm,2024-07-29
760,609,29650,debit,transfer,2024-11-11
761,447,20715,debit,transfer,2024-09-25
762,460,3676,credit,shopping,2024-04-04
763,968,40968,credit,transfer,2024-06-20
764,472,32603,debit,shopping,2024-10-10
765,720,46480,debit,food,2024-05-08
766,370,5828,debit,transfer,2024-01-08
767,900,32900,debit,food,2024-11-18
768,934,10986,debit,food,2024-09-06
769,492,14178,debit,atm,2024-03-07
770,923,4473,credit,shopping,2024-09-30
771,137,47336,debit,food,2024-02-04
772,367,45905,debit,shopping,2024-10-26
773,912,32632,credit,atm,2024-04-07
774,184,47329,debit,shopping,2024-05-06
775,588,35260,credit,atm,2024-03-25
776,287,28788,debit,transfer,2024-07-29
777,472,11163,debit,atm,2024-02-12
778,375,23189,debit,atm,2024-08-27
779,654,33685,debit,atm,2024-10-28
780,749,6303,credit,salary,2024-02-09
781,537,2538,debit,food,2024-08-09
782,511,27659,credit,shopping,2024-11-07
783,802,23312,credit,shopping,2024-06-03
784,579,6741,debit,salary,2024-05-27
785,250,17083,credit,transfer,2024-07-24
786,920,14126,debit,food,2024-11-08
787,510,49931,debit,food,2024-01-12
788,630,19736,credit,food,2024-08-28
789,73,34703,debit,food,2024-01-23
790,282,12322,credit,salary,2024-01-12
791,916,2277,credit,shopping,2024-04-26
792,960,41010,credit,transfer,2024-04-17
793,360,33016,credit,transfer,2024-06-20
794,10,13205,debit,transfer,2024-02-08
795,211,34612,debit,salary,2024-02-11
796,835,1746,debit,salary,2024-08-09
797,152,9964,credit,atm,2024-02-17
798,5,46534,debit,salary,2024-12-12
799,195,26615,credit,food,2024-12-09
800,954,23862,credit,shopping,2024-11-18
801,283,36535,debit,transfer,2024-02-04
802,464,17060,debit,salary,2024-09-12
803,113,44155,debit,shopping,2024-12-18
804,271,27707,credit,food,2024-10-19
805,163,16402,credit,salary,2024-09-28
806,460,45878,debit,salary,2024-01-18
807,105,31041,credit,shopping,2024-08-11
808,693,31421,debit,food,2024-05-06
809,556,30413,debit,salary,2024-11-27
810,282,37647,debit,shopping,2024-10-24
811,687,41055,debit,food,2024-01-02
812,162,13129,debit,salary,2024-02-22
813,983,35840,credit,salary,2024-08-05
814,351,18529,credit,transfer,2024-02-29
815,434,28612,debit,atm,2024-02-04
816,852,11240,credit,food,2024-06-09
817,140,14947,debit,shopping,2024-10-23
818,471,47291,credit,transfer,2024-07-09
819,132,34356,debit,salary,2024-12-10
820,87,28874,debit,shopping,2024-09-16
821,688,9227,debit,transfer,2024-10-03
822,183,28305,credit,transfer,2024-04-21
823,368,42774,debit,atm,2024-05-11
824,129,34670,debit,transfer,2024-04-04
825,246,15727,debit,food,2024-11-07
826,601,36388,debit,atm,2024-08-28
827,578,38764,debit,atm,2024-09-16
828,670,32433,debit,salary,2024-05-11
829,899,48112,debit,salary,2024-08-23
830,378,36179,debit,food,2024-09-15
831,149,18789,debit,shopping,2024-08-31
832,985,24359,debit,food,2024-02-24
833,852,26671,debit,atm,2024-07-15
834,433,8109,debit,salary,2024-03-23
835,628,44774,debit,food,2024-12-23
836,726,45095,debit,salary,2024-10-14
837,469,38330,debit,food,2024-11-09
838,446,45928,debit,food,2024-07-09
839,481,36326,debit,transfer,2024-08-04
840,884,36598,debit,food,2024-09-01
841,294,28920,debit,salary,2024-09-22
842,765,40415,debit,food,2024-02-01
843,143,29582,debit,shopping,2024-09-17
844,250,32895,debit,transfer,2024-06-05
845,878,48376,debit,food,2024-05-14
846,948,19975,debit,shopping,2024-09-14
847,975,39291,credit,salary,2024-09-22
848,302,12553,debit,shopping,2024-02-22
849,25,49590,debit,transfer,2024-11-07
850,789,9360,debit,salary,2024-02-09
851,984,48729,debit,food,2024-07-04
852,889,45344,debit,food,2024-09-03
853,890,45806,debit,shopping,2024-03-16
854,901,49545,credit,food,2024-04-01
855,70,42917,credit,salary,2024-08-08
856,625,25998,debit,salary,2024-07-23
857,875,5714,debit,food,2024-04-23
858,112,31943,debit,shopping,2024-03-22
859,364,44551,debit,food,2024-08-14
860,303,11787,debit,atm,2024-01-22
861,471,3901,debit,food,2024-07-27
862,964,41148,debit,transfer,2024-09-28
863,91,40244,debit,food,2024-11-20
864,530,29042,debit,atm,2024-05-07
865,661,10248,debit,transfer,2024-12-07
866,988,46928,credit,shopping,2024-09-04
867,739,17383,credit,transfer,2024-09-29
868,726,19961,credit,salary,2024-07-07
869,872,34612,debit,atm,2024-11-26
870,663,22580,debit,salary,2024-10-26
871,192,18737,debit,salary,2024-08-15
872,963,44721,debit,transfer,2024-10-23
873,552,47531,debit,transfer,2024-08-23
874,242,34501,debit,salary,2024-08-21
875,138,23485,debit,shopping,2024-12-25
876,345,25537,debit,food,2024-07-01
877,180,8249,debit,food,2024-09-15
878,712,14771,debit,atm,2024-03-31
879,503,37569,debit,transfer,2024-04-18
880,203,23219,credit,food,2024-08-27
881,573,46217,debit,shopping,2024-01-13
882,192,33881,debit,atm,2024-06-27
883,5,16379,debit,transfer,2024-06-30
884,890,3399,credit,food,2024-05-25
885,237,34374,debit,salary,2024-10-22
886,693,4903,debit,shopping,2024-04-06
887,311,17461,debit,shopping,2024-07-27
888,549,18301,credit,transfer,2024-02-13
889,56,28734,debit,shopping,2024-08-21
890,443,14860,debit,transfer,2024-04-02
891,237,10926,debit,shopping,2024-05-15
892,870,21385,credit,food,2024-06-12
893,861,46689,debit,transfer,2024-01-29
894,197,45875,debit,shopping,2024-08-04
895,585,48654,debit,food,2024-01-30
896,571,9240,debit,food,2024-09-04
897,752,6898,debit,food,2024-08-07
898,514,49725,debit,transfer,2024-02-16
899,449,667,credit,transfer,2024-06-10
900,360,11724,debit,shopping,2024-05-23
901,700,12315,debit,salary,2024-09-04
902,819,8066,debit,salary,2024-03-14
903,30,40988,debit,atm,2024-01-29
904,779,49147,debit,salary,2024-09-06
905,988,29853,debit,salary,2024-04-30
906,108,44204,debit,shopping,2024-01-15
907,844,37178,debit,transfer,2024-08-07
908,935,46055,credit,salary,2024-11-02
909,602,46957,credit,atm,2024-11-07
910,717,2082,debit,shopping,2024-06-18
911,891,33964,debit,food,2024-06-23
912,968,13682,credit,food,2024-11-15
913,959,20054,debit,atm,2024-04-26
914,960,39365,debit,transfer,2024-12-14
915,445,46413,debit,food,2024-01-02
916,893,44450,debit,transfer,2024-02-01
917,438,15478,credit,salary,2024-11-05
918,732,43732,credit,salary,2024-10-24
919,890,4379,debit,salary,2024-06-06
920,606,28024,debit,food,2024-09-21
921,457,17157,debit,food,2024-10-01
922,615,7412,debit,transfer,2024-05-13
923,735,30453,debit,transfer,2024-12-19
924,698,48308,credit,atm,2024-09-13
925,981,35237,debit,salary,2024-09-18
926,696,21014,debit,shopping,2024-04-08
927,495,16292,debit,shopping,2024-06-05
928,674,17550,credit,salary,2024-07-12
929,247,5532,debit,atm,2024-03-14
930,543,31112,debit,transfer,2024-10-13
931,564,33555,debit,food,2024-03-12
932,857,13275,credit,atm,2024-10-21
933,588,168,debit,atm,2024-11-08
934,897,10395,credit,salary,2024-05-04
935,439,6874,debit,transfer,2024-06-04
936,278,49671,debit,shopping,2024-01-31
937,552,12290,credit,shopping,2024-01-13
938,613,31386,credit,shopping,2024-03-11
939,111,10889,debit,atm,2024-02-20
940,385,29014,debit,food,2024-03-05
941,833,32044,credit,transfer,2024-02-14
942,761,6991,debit,food,2024-04-22
943,191,22077,debit,shopping,2024-02-22
944,490,30451,debit,food,2024-10-08
945,694,10416,debit,atm,2024-04-19
946,426,33307,credit,salary,2024-05-23
947,405,25754,debit,food,2024-09-24
948,335,7566,debit,food,2024-09-02
949,209,17737,debit,food,2024-09-28
950,22,3309,credit,shopping,2024-12-12
951,678,36417,credit,food,2024-02-21
952,611,49866,credit,transfer,2024-08-04
953,208,3178,debit,atm,2024-03-23
954,8,27399,debit,transfer,2024-03-16
955,702,36358,credit,transfer,2024-05-31
956,687,3643,credit,shopping,2024-04-23
957,785,29191,credit,food,2024-02-27
958,529,29047,debit,atm,2024-06-15
959,602,22164,debit,atm,2024-09-13
960,653,6851,credit,atm,2024-12-11
961,657,15006,debit,food,2024-03-28
962,166,18196,debit,atm,2024-07-07
963,849,14525,debit,atm,2024-02-17
964,496,11911,debit,salary,2024-03-02
965,590,17678,credit,salary,2024-07-27
966,429,6881,debit,atm,2024-07-26
967,774,21390,credit,transfer,2024-03-09
968,163,15663,debit,food,2024-03-09
969,366,25988,credit,transfer,2024-02-21
970,526,27591,debit,transfer,2024-04-16
971,239,47665,credit,food,2024-02-15
972,72,32452,debit,food,2024-05-24
973,445,21776,debit,shopping,2024-03-25
974,655,400,debit,shopping,2024-01-30
975,822,37563,credit,shopping,2024-06-25
976,509,45042,debit,atm,2024-02-02
977,795,49090,debit,atm,2024-12-30
978,269,21108,debit,atm,2024-11-09
979,753,20321,debit,shopping,2024-12-27
980,415,49529,credit,food,2024-12-14
981,245,29434,debit,atm,2024-08-21
982,675,43618,debit,food,2024-06-15
983,60,20401,debit,shopping,2024-08-17
984,6,7407,debit,food,2024-09-05
985,709,29351,debit,atm,2024-07-17
986,982,46686,debit,food,2024-02-06
987,570,34257,debit,shopping,2024-01-15
988,817,8982,debit,atm,2024-04-02
989,407,10140,credit,atm,2024-09-22
990,217,6241,debit,shopping,2024-10-02
991,930,45978,debit,transfer,2024-05-01
992,26,6069,debit,salary,2024-08-24
993,815,13262,debit,shopping,2024-05-16
994,5,9231,debit,food,2024-07-16
995,986,5137,debit,transfer,2024-10-02
996,532,22478,credit,shopping,2024-03-04
997,390,14793,credit,salary,2024-12-06
998,710,26726,credit,atm,2024-04-29
999,571,2551,debit,salary,2024-05-14
1000,448,124,debit,salary,2024-04-11
1001,754,6062,credit,shopping,2024-03-04
1002,146,35424,debit,atm,2024-10-30
1003,388,31515,debit,atm,2024-08-13
1004,785,24116,debit,salary,2024-10-29
1005,249,16544,debit,shopping,2024-07-10
1006,526,40543,debit,atm,2024-11-18
1007,462,16606,credit,atm,2024-06-21
1008,13,38484,debit,food,2024-09-29
1009,903,43162,debit,salary,2024-07-12
1010,384,31793,debit,transfer,2024-12-27
1011,556,46878,debit,salary,2024-05-05
1012,887,24348,debit,shopping,2024-07-22
1013,399,46262,debit,atm,2024-08-17
1014,19,42790,debit,atm,2024-11-27
1015,575,4189,debit,food,2024-01-27
1016,491,47316,debit,atm,2024-03-30
1017,751,2572,debit,atm,2024-02-16
1018,419,43337,debit,transfer,2024-04-24
1019,337,40318,debit,salary,2024-02-09
1020,419,35832,debit,atm,2024-03-09
1021,915,8204,debit,shopping,2024-06-08
1022,916,17794,debit,transfer,2024-04-09
1023,612,24830,debit,transfer,2024-10-27
1024,675,35080,debit,food,2024-12-23
1025,928,9554,credit,shopping,2024-08-31
1026,122,39660,debit,transfer,2024-12-01
1027,432,9654,debit,salary,2024-11-25
1028,44,25613,credit,shopping,2024-02-06
1029,872,41571,debit,salary,2024-05-22
1030,920,46087,debit,food,2024-11-26
1031,317,31085,debit,food,2024-09-21
1032,381,24862,debit,atm,2024-03-22
1033,145,48267,debit,salary,2024-08-12
1034,327,40528,credit,salary,2024-11-06
1035,363,1802,debit,food,2024-05-16
1036,50,49642,debit,salary,2024-11-15
1037,65,17138,debit,shopping,2024-02-10
1038,355,22319,debit,atm,2024-09-27
1039,800,4371,debit,atm,2024-02-05
1040,164,27497,debit,shopping,2024-03-05
1041,141,9055,debit,transfer,2024-02-02
1042,966,29702,debit,salary,2024-03-05
1043,826,44327,debit,transfer,2024-05-02
1044,128,31645,debit,transfer,2024-11-26
1045,398,23216,credit,salary,2024-06-24
1046,933,6774,debit,food,2024-12-12
1047,880,17569,debit,salary,2024-03-14
1048,463,5546,credit,food,2024-06-04
1049,751,20860,credit,shopping,2024-01-16
1050,836,2063,credit,food,2024-12-28
1051,808,42845,debit,transfer,2024-01-26
1052,187,10566,credit,transfer,2024-06-26
1053,720,27362,debit,transfer,2024-02-23
1054,732,5277,debit,food,2024-12-13
1055,912,11260,credit,transfer,2024-07-24
1056,190,37440,credit,atm,2024-05-20
1057,388,7643,debit,salary,2024-07-11
1058,429,41775,credit,transfer,2024-10-17
1059,858,16726,debit,food,2024-07-25
1060,284,39378,debit,transfer,2024-01-29
1061,864,29707,debit,food,2024-06-07
1062,237,20399,credit,salary,2024-09-24
1063,194,17321,debit,food,2024-03-09
1064,287,3423,credit,salary,2024-08-25
1065,771,42405,debit,transfer,2024-02-01
1066,758,10715,credit,atm,2024-09-22
1067,136,1532,debit,transfer,2024-05-12
1068,792,23338,debit,salary,2024-10-09
1069,783,40523,credit,shopping,2024-06-15
1070,171,8531,debit,shopping,2024-10-03
1071,159,8430,debit,shopping,2024-01-16
1072,201,44253,debit,transfer,2024-10-11
1073,487,8711,debit,food,2024-09-06
1074,557,13972,debit,atm,2024-04-11
1075,962,49555,debit,atm,2024-05-04
1076,776,35030,debit,transfer,2024-03-11
1077,583,6586,credit,salary,2024-07-28
1078,504,36970,credit,transfer,2024-03-23
1079,876,23358,credit,shopping,2024-07-27
1080,371,48816,debit,salary,2024-01-14
1081,103,43286,credit,atm,2024-10-23
1082,125,1268,debit,transfer,2024-03-14
1083,313,515,credit,food,2024-06-17
1084,976,11005,debit,food,2024-06-20
1085,995,46300,debit,atm,2024-11-24
1086,798,5343,debit,salary,2024-09-28
1087,458,16633,debit,shopping,2024-05-05
1088,230,27120,credit,food,2024-01-24
1089,658,23008,credit,food,2024-10-03
1090,882,5999,debit,transfer,2024-07-05
1091,197,33706,credit,atm,2024-11-22
1092,885,39012,debit,food,2024-05-14
1093,733,9988,debit,transfer,2024-06-11
1094,423,45399,debit,salary,2024-09-22
1095,572,16035,debit,food,2024-06-14
1096,610,7566,debit,atm,2024-10-14
1097,171,15195,debit,transfer,2024-11-13
1098,382,11293,debit,salary,2024-04-07
1099,173,1420,debit,transfer,2024-09-08
1100,663,46132,credit,shopping,2024-03-28
1101,453,12327,debit,atm,2024-04-29
1102,350,18007,debit,atm,2024-02-19
1103,902,38102,debit,food,2024-02-10
1104,952,44938,debit,transfer,2024-02-16
1105,634,39012,credit,salary,2024-09-14
1106,494,652,debit,food,2024-06-18
1107,620,20240,credit,atm,2024-01-04
1108,4,20155,debit,transfer,2024-01-01
1109,93,49733,credit,salary,2024-09-23
1110,919,48837,credit,atm,2024-04-21
1111,6,33467,debit,salary,2024-01-11
1112,288,15198,debit,transfer,2024-12-30
1113,618,24161,debit,salary,2024-01-14
1114,146,31154,credit,food,2024-03-31
1115,783,14900,debit,food,2024-08-07
1116,424,42224,debit,transfer,2024-12-08
1117,890,45738,debit,atm,2024-09-05
1118,608,45292,credit,shopping,2024-03-13
1119,457,25679,debit,shopping,2024-11-10
1120,741,2082,credit,shopping,2024-05-25
1121,202,40698,credit,atm,2024-03-01
1122,212,35865,debit,food,2024-10-06
1123,6,17170,debit,food,2024-01-27
1124,624,30986,debit,food,2024-10-17
1125,376,44474,debit,transfer,2024-01-22
1126,891,34627,debit,food,2024-01-11
1127,447,39891,debit,food,2024-05-03
1128,835,29613,debit,food,2024-05-03
1129,106,22692,credit,shopping,2024-12-26
1130,651,46760,debit,salary,2024-07-04
1131,811,23718,credit,food,2024-04-07
1132,401,15509,debit,salary,2024-03-16
1133,96,9629,debit,food,2024-05-11
1134,388,24254,debit,shopping,2024-07-12
1135,959,32982,debit,shopping,2024-11-16
1136,452,45017,debit,salary,2024-05-25
1137,849,17052,debit,shopping,2024-11-10
1138,809,15801,debit,transfer,2024-10-05
1139,979,9845,credit,atm,2024-12-19
1140,901,24435,debit,atm,2024-09-16
1141,416,2789,credit,food,2024-08-31
1142,726,3088,credit,shopping,2024-08-21
1143,504,36019,debit,atm,2024-12-30
1144,454,44587,debit,salary,2024-07-29
1145,291,48526,debit,salary,2024-10-22
1146,534,9113,debit,salary,2024-12-27
1147,193,39213,debit,food,2024-06-16
1148,980,3674,credit,atm,2024-06-27
1149,150,32580,debit,atm,2024-08-20
1150,880,7938,credit,atm,2024-05-30
1151,759,28463,debit,salary,2024-05-20
1152,779,31468,debit,salary,2024-09-13
1153,973,32328,credit,food,2024-11-27
1154,763,49811,debit,transfer,2024-05-17
1155,515,46197,credit,atm,2024-12-25
1156,393,28739,debit,food,2024-08-11
1157,316,14923,credit,salary,2024-01-22
1158,76,23610,credit,transfer,2024-03-29
1159,599,38433,debit,shopping,2024-09-23
